file,line,type,commit,author,date,time,timezone,datetime,depth,length,message
.github/workflows/deploy.yml,25,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,26,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,27,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,28,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,29,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,30,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,31,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,32,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,33,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,34,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,35,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,36,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,37,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,38,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,39,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,40,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,41,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,42,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,43,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,44,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,45,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,46,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,47,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,48,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,49,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
.github/workflows/deploy.yml,50,yml,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,1,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,2,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,3,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,4,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,5,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,6,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,7,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,8,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,9,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,10,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,11,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,12,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,13,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,14,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,15,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,16,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,17,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,18,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,19,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,20,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,21,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,22,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,23,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,24,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,25,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,26,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,27,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,28,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,29,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,30,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,31,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,32,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,33,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,34,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,35,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,36,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,37,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,38,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,39,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,40,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,41,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,42,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,43,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,44,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,45,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,46,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,47,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,48,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,49,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/globals.css,50,css,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/page.tsx,1,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/page.tsx,2,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/page.tsx,3,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/page.tsx,4,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/page.tsx,5,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/page.tsx,6,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/page.tsx,7,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/page.tsx,8,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/page.tsx,9,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
app/page.tsx,10,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,1,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,1,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,2,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,3,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,4,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,5,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,6,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,7,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,8,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,9,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,10,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,11,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,12,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,13,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,14,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,15,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,16,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,17,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,18,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,19,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,20,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,21,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,22,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,23,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,24,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,25,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,26,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,27,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,28,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,29,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,30,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,31,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,32,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,33,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,34,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,35,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,36,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,37,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,38,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,39,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,40,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,41,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,42,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,43,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,44,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,45,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,46,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,47,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,48,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,49,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/contact/ContactSection.tsx,50,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,1,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,2,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,3,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,4,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,5,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,6,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,7,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,8,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,9,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,10,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,11,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,12,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,13,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
components/hero/HeroSection.tsx,14,tsx,d5dd402,Ishaan Kor,2026-07-28,19:00:45,-07:00,2026-07-27T19:00:45-07:00,2,30,"build: update project configuration and rebuild static portfolio assets"
